lead_time,cycle,neurons,dropout,activation,num_layers,val_mae12,n_reps
114.0,3.0,32.0,0.0,selu,3.0,1.035825530687968,3
114.0,3.0,16.0,0.1,relu,1.0,1.0449206034342449,3
114.0,3.0,256.0,0.3,leaky_relu,3.0,1.0462254881858826,3
114.0,3.0,256.0,0.0,selu,3.0,1.0519231756528218,3
114.0,3.0,16.0,0.0,leaky_relu,1.0,1.055813153584798,3
114.0,3.0,64.0,0.0,selu,2.0,1.0591188271840413,3
114.0,3.0,256.0,0.0,selu,2.0,1.0596297184626262,3
114.0,3.0,256.0,0.3,leaky_relu,1.0,1.0656657616297405,3
114.0,3.0,128.0,0.0,selu,3.0,1.089044451713562,3
114.0,3.0,128.0,0.0,selu,2.0,1.1052934130032857,3
114.0,3.0,16.0,0.0,selu,2.0,1.1078554391860962,3
114.0,3.0,64.0,0.0,selu,3.0,1.1104027430216472,3
114.0,3.0,128.0,0.05,leaky_relu,1.0,1.113901714483897,3
114.0,3.0,64.0,0.1,leaky_relu,1.0,1.1359164317448933,3
114.0,3.0,32.0,0.0,selu,2.0,1.1407979726791382,3
120.0,0.0,256.0,0.0,selu,3.0,0.7803023258845011,3
120.0,0.0,64.0,0.0,selu,2.0,0.7921667893727621,3
120.0,0.0,128.0,0.0,selu,2.0,0.8064096967379252,3
120.0,0.0,256.0,0.0,selu,1.0,0.8064199884732565,3
120.0,0.0,32.0,0.0,selu,3.0,0.8128764828046163,3
120.0,0.0,256.0,0.0,selu,2.0,0.8159854809443156,3
120.0,0.0,64.0,0.0,selu,3.0,0.8195404211680094,3
120.0,0.0,128.0,0.0,selu,3.0,0.8431528806686401,3
120.0,0.0,32.0,0.0,selu,2.0,0.8504234552383423,3
120.0,0.0,128.0,0.0,selu,1.0,0.8572368621826172,3
120.0,0.0,16.0,0.0,selu,2.0,0.857299824555715,3
120.0,0.0,256.0,0.1,leaky_relu,3.0,0.9755494991938273,3
120.0,0.0,256.0,0.3,leaky_relu,3.0,1.010752300421397,3
120.0,0.0,256.0,0.05,leaky_relu,3.0,1.1562494039535522,3
120.0,0.0,256.0,0.0,leaky_relu,3.0,1.166935880978902,3
120.0,0.0,256.0,0.05,selu,1.0,1.2135957479476929,3
120.0,0.0,32.0,0.0,relu,3.0,1.3153047561645508,3
120.0,0.0,64.0,0.0,relu,3.0,1.3545447985331218,3
120.0,0.0,128.0,0.1,relu,3.0,1.3793851534525554,3
120.0,0.0,128.0,0.0,relu,3.0,1.4114032983779907,3
120.0,1.0,128.0,0.0,selu,2.0,0.7770187060038248,3
120.0,1.0,256.0,0.0,selu,1.0,0.7846626440684,3
120.0,1.0,64.0,0.0,selu,2.0,0.8125741481781006,3
120.0,1.0,128.0,0.0,selu,3.0,0.8276420831680298,3
120.0,1.0,32.0,0.0,selu,3.0,0.83272651831309,3
120.0,1.0,128.0,0.0,selu,1.0,0.837208072344462,3
120.0,1.0,16.0,0.0,selu,3.0,0.8378519415855408,3
120.0,1.0,64.0,0.0,selu,3.0,0.8444560368855795,3
120.0,1.0,256.0,0.0,selu,2.0,0.8502312501271566,3
120.0,1.0,256.0,0.0,selu,3.0,0.8675840497016907,3
120.0,1.0,32.0,0.0,selu,2.0,0.8752761284510294,3
120.0,1.0,32.0,0.0,selu,1.0,0.903161346912384,3
120.0,1.0,16.0,0.0,selu,2.0,0.947400708993276,3
120.0,1.0,16.0,0.0,leaky_relu,1.0,0.977191428343455,3
120.0,1.0,32.0,0.0,leaky_relu,3.0,1.0192206899325054,3
120.0,1.0,128.0,0.0,leaky_relu,2.0,1.0320266087849934,3
120.0,1.0,64.0,0.0,leaky_relu,3.0,1.0643938581148784,3
120.0,1.0,256.0,0.0,leaky_relu,2.0,1.0859277447064717,3
120.0,1.0,256.0,0.0,relu,2.0,1.092132806777954,3
120.0,1.0,128.0,0.3,leaky_relu,1.0,1.1059041023254395,3
120.0,2.0,256.0,0.0,selu,2.0,0.8915829261144003,3
120.0,2.0,256.0,0.0,selu,3.0,0.9066914916038513,3
120.0,2.0,128.0,0.0,selu,2.0,0.9094050327936808,3
120.0,2.0,64.0,0.0,selu,3.0,0.9401051998138428,3
120.0,2.0,32.0,0.0,selu,3.0,0.9405797918637594,3
120.0,2.0,128.0,0.0,selu,3.0,0.9423559705416361,3
120.0,2.0,64.0,0.0,selu,2.0,0.9471365610758463,3
120.0,2.0,256.0,0.0,selu,1.0,0.9490038156509399,3
120.0,2.0,16.0,0.3,leaky_relu,1.0,1.1691852410634358,3
120.0,2.0,128.0,0.0,leaky_relu,2.0,1.300228516260783,3
120.0,2.0,128.0,0.0,leaky_relu,3.0,1.326752503712972,3
120.0,2.0,256.0,0.0,leaky_relu,2.0,1.3446474075317383,3
120.0,2.0,128.0,0.05,leaky_relu,3.0,1.3484041690826416,3
120.0,2.0,256.0,0.1,leaky_relu,3.0,1.3809003432591755,3
120.0,2.0,64.0,0.3,leaky_relu,3.0,1.3938862880071003,3
120.0,2.0,256.0,0.05,leaky_relu,3.0,1.4183374245961506,3
120.0,2.0,128.0,0.3,leaky_relu,3.0,1.420017123222351,3
120.0,2.0,128.0,0.1,leaky_relu,3.0,1.4300137360890706,3
120.0,2.0,256.0,0.0,leaky_relu,3.0,1.4322067499160767,3
120.0,2.0,16.0,0.3,leaky_relu,2.0,1.4882540305455525,3
120.0,3.0,16.0,0.1,leaky_relu,1.0,1.0544466972351074,3
120.0,3.0,256.0,0.0,leaky_relu,1.0,1.068309982617696,3
120.0,3.0,64.0,0.0,selu,3.0,1.074748973051707,3
120.0,3.0,32.0,0.0,selu,2.0,1.0796159903208415,3
120.0,3.0,256.0,0.0,selu,2.0,1.0822277267773945,3
120.0,3.0,16.0,0.0,leaky_relu,1.0,1.0843337774276733,3
120.0,3.0,32.0,0.0,selu,3.0,1.0926433006922405,3
120.0,3.0,16.0,0.0,selu,3.0,1.0944237510363262,3
120.0,3.0,16.0,0.0,selu,2.0,1.097825527191162,3
120.0,3.0,256.0,0.0,selu,3.0,1.1000946760177612,3
120.0,3.0,64.0,0.0,selu,2.0,1.1112760106722515,3
120.0,3.0,64.0,0.3,leaky_relu,1.0,1.1177139679590862,3
120.0,3.0,128.0,0.0,leaky_relu,1.0,1.1204723517100017,3
120.0,3.0,32.0,0.3,leaky_relu,1.0,1.1265088319778442,3
120.0,3.0,128.0,0.05,leaky_relu,1.0,1.152212381362915,3
120.0,3.0,16.0,0.05,leaky_relu,1.0,1.1548266013463337,3
120.0,3.0,128.0,0.0,selu,3.0,1.1662910381952922,3
120.0,3.0,32.0,0.0,leaky_relu,1.0,1.1664008895556133,3
120.0,3.0,16.0,0.0,selu,1.0,1.1708060105641682,3
120.0,3.0,16.0,0.0,relu,1.0,1.1753788391749065,3
