dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
01-10-2012 1300,8.1,16.4
01-10-2012 1400,8.3,15.7
01-10-2012 1500,8.8,15.5
01-10-2012 1600,9.9,15.7
01-10-2012 1700,11.1,15.7
01-10-2012 1800,12.6,15.8
01-10-2012 1900,13.9,16
01-10-2012 2000,15.2,15.9
01-10-2012 2100,16.2,15.9
01-10-2012 2200,17.2,15.9
01-10-2012 2300,17.6,15.6
01-11-2012 0000,16.9,15.2
01-11-2012 0100,15.8,15.2
01-11-2012 0200,15,15.3
01-11-2012 0300,14.3,15.1
01-11-2012 0400,13.4,14.9
01-11-2012 0500,13.7,14.7
01-11-2012 0600,13.5,14.5
01-11-2012 0700,12.2,14.3
01-11-2012 0800,11.6,14.1
01-11-2012 0900,10.9,13.6
01-11-2012 1000,10.1,13.2
01-11-2012 1100,9.7,12.9
01-11-2012 1200,9.8,12.5
01-11-2012 1300,8.8,12.4
01-11-2012 1400,9.7,12.4
01-11-2012 1500,10.8,12.6
01-11-2012 1600,14.7,13
01-11-2012 1700,18,15.2
01-11-2012 1800,20.4,14.4
01-11-2012 1900,21.3,15.3
01-11-2012 2000,20.5,15.7
01-11-2012 2100,21.2,16
01-11-2012 2200,20.4,16.2
01-11-2012 2300,19.5,15.9
01-12-2012 0000,18.2,15.8
01-12-2012 0100,17.9,15.7
01-12-2012 0200,17.5,15.5
01-12-2012 0300,18,15.4
01-12-2012 0400,17.4,15.4
01-12-2012 0500,17.4,15.3
01-12-2012 0600,16.6,15.2
01-12-2012 0700,17.3,15.2
01-12-2012 0800,16.4,14.7
01-12-2012 0900,15,14.9
01-12-2012 1000,13.5,14.5
01-12-2012 1100,11.7,14.1
01-12-2012 1200,10.4,13.6
01-12-2012 1300,9.8,13.1
01-12-2012 1400,9.2,12.4
01-12-2012 1500,7.9,12
01-12-2012 1600,8.2,11.7
01-12-2012 1700,9,11.7
01-12-2012 1800,9.2,11.9
01-12-2012 1900,10.4,12
01-12-2012 2000,11.4,12.3
01-12-2012 2100,11.2,12.6
01-12-2012 2200,11,12.5
01-12-2012 2300,11.3,12.2
01-13-2012 0000,10.8,11.7
01-13-2012 0100,9.8,11.2
01-13-2012 0200,9.9,11
01-13-2012 0300,9.8,10.9
01-13-2012 0400,9.6,10.5
01-13-2012 0500,9.5,10.3
01-13-2012 0600,9.4,10.1
01-13-2012 0700,9,9.9
01-13-2012 0800,8.2,9.8
01-13-2012 0900,7.6,9.6
01-13-2012 1000,7.6,9.5
01-13-2012 1100,7.2,9.5
01-13-2012 1200,6.9,9.5
01-13-2012 1300,6.8,9.5
01-13-2012 1400,6.8,9.1
01-13-2012 1500,8.2,9.1
01-13-2012 1600,9.6,9.4
01-13-2012 1700,9.4,9.9
01-13-2012 1800,10.1,10.5
01-13-2012 1900,10.5,11.3
01-13-2012 2000,11.1,11.9
01-13-2012 2100,11.4,12.2
01-13-2012 2200,11.3,12
01-13-2012 2300,11.2,12
01-14-2012 0000,11.3,11.9
01-14-2012 0100,11.3,11.8
01-14-2012 0200,11.1,11.5
01-14-2012 0300,10.7,11.3
01-14-2012 0400,10.6,11.1
01-14-2012 0500,10.9,11.1
01-14-2012 0600,11,11.1
01-14-2012 0700,10.4,10.9
01-14-2012 0800,10.6,10.7
01-14-2012 0900,10.5,10.7
01-14-2012 1000,10.5,10.6
01-14-2012 1100,10,10.6
01-14-2012 1200,9.9,10.5
01-14-2012 1300,9.4,10.4
01-14-2012 1400,9.8,10.4
01-14-2012 1500,10.5,10.6
01-14-2012 1600,14,11
01-14-2012 1700,13.4,11.8
01-14-2012 1800,14.2,12.4
01-14-2012 1900,15.2,13
01-14-2012 2000,15.3,13.5
01-14-2012 2100,15.3,14
01-14-2012 2200,15.2,14
01-14-2012 2300,15.2,13.8
01-15-2012 0000,14.4,13.6
01-15-2012 0100,14.7,13.2
01-15-2012 0200,14.7,12.7
01-15-2012 0300,15.1,12.5
01-15-2012 0400,14.5,12.6
01-15-2012 0500,15.2,12.7
01-15-2012 0600,15.6,12.6
01-15-2012 0700,15.3,12.6
01-15-2012 0800,15.3,12.5
01-15-2012 0900,14.7,12.3
01-15-2012 1000,14.4,12.3
01-15-2012 1100,13.6,12.3
01-15-2012 1200,13.6,12.3
01-15-2012 1300,13.9,12.4
01-15-2012 1400,14.8,12.4
01-15-2012 1500,17,12.7
01-15-2012 1600,18.8,13.2
01-15-2012 1700,18.9,13.7
01-15-2012 1800,19.3,14
01-15-2012 1900,19.1,14.2
01-15-2012 2000,19.8,14.8
01-15-2012 2100,19.7,14.7
01-15-2012 2200,19.4,14.7
01-15-2012 2300,19.3,14.8
01-16-2012 0000,18.8,14.8
01-16-2012 0100,18.8,14.7
01-16-2012 0200,18.6,14.7
01-16-2012 0300,18.4,14.6
01-16-2012 0400,18.3,14.6
01-16-2012 0500,18.7,14.5
01-16-2012 0600,18.9,14.5
01-16-2012 0700,18.5,14.4
01-16-2012 0800,18.1,14.3
01-16-2012 0900,17.7,14.1
01-16-2012 1000,17.6,14.2
01-16-2012 1100,18,14.2
01-16-2012 1200,18.1,14.2
01-16-2012 1300,18.3,14.1
01-16-2012 1400,19.1,14.2
01-16-2012 1500,20.1,14.6
01-16-2012 1600,20.8,15.3
01-16-2012 1700,21.4,16
01-16-2012 1800,22.3,16.6
01-16-2012 1900,21.4,17.4
01-16-2012 2000,21.7,18
01-16-2012 2100,21.8,18.3
01-16-2012 2200,21.2,18.5
01-16-2012 2300,20.8,18.4
01-17-2012 0000,20.4,18.3
01-17-2012 0100,20.2,18.1
01-17-2012 0200,19.7,18
01-17-2012 0300,19.8,18
01-17-2012 0400,20.1,17.9
01-17-2012 0500,20.2,17.9
01-17-2012 0600,19.9,17.9
01-17-2012 0700,19.8,17.9
01-17-2012 0800,19.5,17.9
01-17-2012 0900,19.8,17.9
01-17-2012 1000,19.3,18
01-17-2012 1100,19.6,18
01-17-2012 1200,19.2,17.9
01-17-2012 1300,19,18
01-17-2012 1400,19.2,18
01-17-2012 1500,19.8,18.1
01-17-2012 1600,22.3,18.4
01-17-2012 1700,23.9,19
01-17-2012 1800,23.9,19.7
01-17-2012 1900,22.6,20
01-17-2012 2000,23.4,20.7
01-17-2012 2100,21.7,21.1
01-17-2012 2200,21.6,21.5
01-17-2012 2300,20.8,21.2
01-18-2012 0000,20.1,21.4
01-18-2012 0100,19.5,21.1
01-18-2012 0200,19.6,20.9
01-18-2012 0300,19.6,20.8
01-18-2012 0400,18.6,20.4
01-18-2012 0500,17.5,19.7
01-18-2012 0600,15.4,19.6
01-18-2012 0700,13.9,19.2
01-18-2012 0800,12.8,18.8
01-18-2012 0900,12.1,18
01-18-2012 1000,11.5,17.1
01-18-2012 1100,11.2,16.3
01-18-2012 1200,10.5,15.5
01-18-2012 1300,10.2,14.9
01-18-2012 1400,10.1,14.4
01-18-2012 1500,10.2,14.4
01-18-2012 1600,11.3,14.4
01-18-2012 1700,11.2,15
01-18-2012 1800,11.4,15.2
01-18-2012 1900,12.3,15.9
01-18-2012 2000,12.5,16.5
01-18-2012 2100,13.1,16.1
01-18-2012 2200,13.8,16
01-18-2012 2300,14.9,16.1
01-19-2012 0000,14.6,16.4
01-19-2012 0100,14.4,16.3
01-19-2012 0200,14.7,15.9
01-19-2012 0300,15.1,16.1
01-19-2012 0400,15.2,16
01-19-2012 0500,15.3,16
01-19-2012 0600,15.5,16
01-19-2012 0700,15.5,16
01-19-2012 0800,15.5,15.9
01-19-2012 0900,15.3,15.9
01-19-2012 1000,15.3,15.8
01-19-2012 1100,15.3,16
01-19-2012 1200,14.9,16
01-19-2012 1300,15.2,15.8
01-19-2012 1400,15,15.8
01-19-2012 1500,15.5,16
01-19-2012 1600,16.2,16
01-19-2012 1700,18.7,16.4
01-19-2012 1800,18.9,16.9
01-19-2012 1900,19.7,17.6
01-19-2012 2000,21.3,18
01-19-2012 2100,20.9,18.2
01-19-2012 2200,20.3,18.3
01-19-2012 2300,19.9,18.5
01-20-2012 0000,19.5,18.4
01-20-2012 0100,19.8,18.3
01-20-2012 0200,19.4,18
01-20-2012 0300,19.2,18
01-20-2012 0400,19.8,18
01-20-2012 0500,20,18
01-20-2012 0600,19.4,17.9
01-20-2012 0700,19.6,17.9
01-20-2012 0800,19.7,17.8
01-20-2012 0900,19.3,17.9
01-20-2012 1000,19.1,18
01-20-2012 1100,19,17.9
01-20-2012 1200,19.3,17.9
01-20-2012 1300,18.9,17.8
01-20-2012 1400,19.5,17.9
01-20-2012 1500,20.9,18.1
01-20-2012 1600,20.8,18.3
01-20-2012 1700,21.8,18.8
01-20-2012 1800,22.1,19.5
01-20-2012 1900,21.9,19.9
01-20-2012 2000,22.5,20.4
01-20-2012 2100,21.9,20.7
01-20-2012 2200,21.8,20.7
01-20-2012 2300,21.3,20.6
01-21-2012 0000,21.1,20.4
01-21-2012 0100,20.4,20.2
01-21-2012 0200,20.5,20
01-21-2012 0300,20.5,19.9
01-21-2012 0400,20.2,19.7
01-21-2012 0500,19.8,19.6
01-21-2012 0600,19.4,19.5
01-21-2012 0700,19.3,19.5
01-21-2012 0800,19.1,19.5
01-21-2012 0900,18.6,19.4
01-21-2012 1000,19.2,19.3
01-21-2012 1100,19.1,19.4
01-21-2012 1200,19.5,19.4
01-21-2012 1300,19.6,19.4
01-21-2012 1400,19.5,19.5
01-21-2012 1500,19.5,19.8
01-21-2012 1600,20,19.6
01-21-2012 1700,21.6,19.6
01-21-2012 1800,22.8,20.2
01-21-2012 1900,22.4,20.6
01-21-2012 2000,23.4,20.9
01-21-2012 2100,20,21.2
01-21-2012 2200,19,21.5
01-21-2012 2300,18.6,21.5
01-22-2012 0000,18.1,21.2
01-22-2012 0100,18,21.1
01-22-2012 0200,17.4,20.8
01-22-2012 0300,17.8,20.8
01-22-2012 0400,17.6,20.7
01-22-2012 0500,17.7,20.5
01-22-2012 0600,17.8,20.4
01-22-2012 0700,18,20.4
01-22-2012 0800,18.3,20.4
01-22-2012 0900,19.4,20.3
01-22-2012 1000,20,20.2
01-22-2012 1100,19.7,20.2
01-22-2012 1200,19.6,20.2
01-22-2012 1300,19.6,20
01-22-2012 1400,20.1,20.1
01-22-2012 1500,20,20.1
01-22-2012 1600,20,20.2
01-22-2012 1700,20.5,20.4
01-22-2012 1800,21.4,20.6
01-22-2012 1900,22.1,21.2
01-22-2012 2000,22.9,21.6
01-22-2012 2100,21.9,21.8
01-22-2012 2200,22.5,21.6
01-22-2012 2300,21.5,21.5
01-23-2012 0000,20.9,21.3
01-23-2012 0100,21,21.1
01-23-2012 0200,20.5,20.9
01-23-2012 0300,20.4,20.8
01-23-2012 0400,20.5,20.6
01-23-2012 0500,19.9,20.5
01-23-2012 0600,19.4,20.5
01-23-2012 0700,20.1,20.5
01-23-2012 0800,19.7,20.6
01-23-2012 0900,19.9,20.5
01-23-2012 1000,19.7,20.4
01-23-2012 1100,19.4,20.4
01-23-2012 1200,19.4,20.6
01-23-2012 1300,19.6,20.5
01-23-2012 1400,18.2,20.4
01-23-2012 1500,17.4,20.2
01-23-2012 1600,17.3,20.3
01-23-2012 1700,17.8,20.4
01-23-2012 1800,18.7,20.2
01-23-2012 1900,19.2,20.3
01-23-2012 2000,19,20.1
01-23-2012 2100,18.9,20.1
01-23-2012 2200,18.2,20
01-23-2012 2300,18.2,19.9
01-24-2012 0000,18.3,19.7
01-24-2012 0100,18.1,19.7
01-24-2012 0200,17.9,19.9
01-24-2012 0300,18,19.4
01-24-2012 0400,17.9,19.4
01-24-2012 0500,17.9,19.4
01-24-2012 0600,17.9,19.4
01-24-2012 0700,18.3,19.3
01-24-2012 0800,18.2,19.3
01-24-2012 0900,18.5,19.3
01-24-2012 1000,18.9,19.3
01-24-2012 1100,19.1,19.3
01-24-2012 1200,19.5,19.3
01-24-2012 1300,20,19.3
01-24-2012 1400,19.8,19.4
01-24-2012 1500,20.6,19.7
01-24-2012 1600,21.1,19.9
01-24-2012 1700,21.1,20
01-24-2012 1800,21.6,20.2
01-24-2012 1900,21.9,20.6
01-24-2012 2000,22.1,20.9
01-24-2012 2100,22.2,21.2
01-24-2012 2200,22,21.4
01-24-2012 2300,21.3,21.2
01-25-2012 0000,21,20.8
01-25-2012 0100,20.6,20.7
01-25-2012 0200,20.9,20.7
01-25-2012 0300,21.1,20.8
01-25-2012 0400,21.2,20.9
01-25-2012 0500,21.2,20.8
01-25-2012 0600,21.7,20.8
01-25-2012 0700,21.4,20.7
01-25-2012 0800,21.5,20.7
01-25-2012 0900,21.3,20.7
01-25-2012 1000,21.5,20.7
01-25-2012 1100,21.3,20.6
01-25-2012 1200,21.3,20.6
01-25-2012 1300,21.1,20.6
01-25-2012 1400,20.8,20.6
01-25-2012 1500,21.2,20.6
01-25-2012 1600,18.7,20.6
01-25-2012 1700,19.1,20.7
01-25-2012 1800,20.5,21
01-25-2012 1900,20.5,21.2
01-25-2012 2000,20.2,21.7
01-25-2012 2100,20.3,21.8
01-25-2012 2200,20.2,21.9
01-25-2012 2300,20.5,21.6
01-26-2012 0000,20.5,21.5
01-26-2012 0100,20,21.1
01-26-2012 0200,18.9,20.7
01-26-2012 0300,18,20.3
01-26-2012 0400,17.2,20.1
01-26-2012 0500,16.7,19.9
01-26-2012 0600,16.2,19.9
01-26-2012 0700,15.8,19.8
01-26-2012 0800,14.5,19.5
01-26-2012 0900,13.4,19.3
01-26-2012 1000,12.5,19.2
01-26-2012 1100,11.5,18.9
01-26-2012 1200,11.6,17.9
01-26-2012 1300,10.1,18.1
01-26-2012 1400,9.9,18.1
01-26-2012 1500,10.5,18
01-26-2012 1600,11.7,18.7
01-26-2012 1700,13.6,19
01-26-2012 1800,16.3,19
01-26-2012 1900,17.7,19.1
01-26-2012 2000,19.1,19.4
01-26-2012 2100,20.1,19.7
01-26-2012 2200,21.4,19.3
01-26-2012 2300,21.7,19
01-27-2012 0000,21.2,18.6
01-27-2012 0100,20.3,18.4
01-27-2012 0200,18.6,18.2
01-27-2012 0300,17.2,18.3
01-27-2012 0400,17.3,18.3
01-27-2012 0500,16.7,18.2
01-27-2012 0600,16,17.8
01-27-2012 0700,15.9,17.8
01-27-2012 0800,15.6,17.9
01-27-2012 0900,14.8,17.6
01-27-2012 1000,14.7,17.6
01-27-2012 1100,15.1,17.2
01-27-2012 1200,14.6,17.2
01-27-2012 1300,13.5,17.1
01-27-2012 1400,14.7,16.8
01-27-2012 1500,16.9,16.8
01-27-2012 1600,18.5,17.5
01-27-2012 1700,19.6,17.9
01-27-2012 1800,20.2,18.1
01-27-2012 1900,20.8,20
01-27-2012 2000,21,20.5
01-27-2012 2100,20.7,19.5
01-27-2012 2200,20.8,19.6
01-27-2012 2300,20.2,19.5
01-28-2012 0000,19.4,19.1
01-28-2012 0100,19,18.9
01-28-2012 0200,18.8,18.7
01-28-2012 0300,18.7,18.5
01-28-2012 0400,18.5,18.3
01-28-2012 0500,18.3,18.1
01-28-2012 0600,18.4,18
01-28-2012 0700,18.5,18
01-28-2012 0800,18.6,17.8
01-28-2012 0900,17.7,17.7
01-28-2012 1000,16.7,17.9
01-28-2012 1100,17,17.3
01-28-2012 1200,16.1,17.2
01-28-2012 1300,15.9,17.7
01-28-2012 1400,16.2,17.2
01-28-2012 1500,15.2,17
01-28-2012 1600,15.2,17.2
01-28-2012 1700,15.7,17.6
01-28-2012 1800,16.6,18
01-28-2012 1900,17.2,18.4
01-28-2012 2000,18.1,18.4
01-28-2012 2100,17.4,18.7
01-28-2012 2200,17.6,18.9
01-28-2012 2300,17.7,18.7
01-29-2012 0000,17.6,18.4
01-29-2012 0100,17.6,18
01-29-2012 0200,16.7,17.7
01-29-2012 0300,15.7,17.3
01-29-2012 0400,15.3,16.8
01-29-2012 0500,14.9,16.5
01-29-2012 0600,14.5,16.1
01-29-2012 0700,14,15.9
01-29-2012 0800,13.4,15.5
01-29-2012 0900,13,15.1
01-29-2012 1000,12.5,14.9
01-29-2012 1100,12.1,14.8
01-29-2012 1200,10.3,14.5
01-29-2012 1300,9.9,14
01-29-2012 1400,11.4,13.8
01-29-2012 1500,12.4,13.6
01-29-2012 1600,13,13.9
01-29-2012 1700,14.1,14.3
01-29-2012 1800,15,15
01-29-2012 1900,15.5,15.9
01-29-2012 2000,15.8,17.3
01-29-2012 2100,15.9,17
01-29-2012 2200,16,16.9
01-29-2012 2300,16.2,16.7
01-30-2012 0000,16.1,16.7
01-30-2012 0100,16,16.4
01-30-2012 0200,15.9,16.2
01-30-2012 0300,16,16.4
01-30-2012 0400,15.7,16.4
01-30-2012 0500,15.8,15.9
01-30-2012 0600,15.6,16.2
01-30-2012 0700,15.5,16.5
01-30-2012 0800,15.9,16.5
01-30-2012 0900,16.2,16.1
01-30-2012 1000,16.7,15.9
01-30-2012 1100,16.8,16.1
01-30-2012 1200,16.7,16.1
01-30-2012 1300,17,15.9
01-30-2012 1400,16.9,16
01-30-2012 1500,17.6,16.1
01-30-2012 1600,19,16.2
01-30-2012 1700,19.1,16.5
01-30-2012 1800,19.3,16.7
01-30-2012 1900,19.5,16.9
01-30-2012 2000,19.8,17.2
01-30-2012 2100,19.4,17.1
01-30-2012 2200,19.1,17.4
01-30-2012 2300,19,17.3
01-31-2012 0000,19,17.2
01-31-2012 0100,18.9,17.2
01-31-2012 0200,18.9,17.1
01-31-2012 0300,19,17.4
01-31-2012 0400,19.5,17.1
01-31-2012 0500,19.8,17.2
01-31-2012 0600,18.9,17.7
01-31-2012 0700,19.2,17.4
01-31-2012 0800,18.6,17.3
01-31-2012 0900,17.9,17.3
01-31-2012 1000,17.8,17.2
01-31-2012 1100,17.7,17.2
01-31-2012 1200,17.6,17.2
01-31-2012 1300,17.4,17.2
01-31-2012 1400,17.3,16.9
01-31-2012 1500,17.7,17.1
01-31-2012 1600,19.2,17.4
01-31-2012 1700,20.9,
01-31-2012 1800,19.9,
01-31-2012 1900,20,18.4
01-31-2012 2000,20.3,18.8
01-31-2012 2100,19.9,
01-31-2012 2200,19.9,20.2
01-31-2012 2300,20.3,19.8
02-01-2012 0000,19.5,19.8
02-01-2012 0100,19.4,19.7
02-01-2012 0200,19.8,19.2
02-01-2012 0300,19.7,19.9
02-01-2012 0400,19.9,19.5
02-01-2012 0500,19.8,19.1
02-01-2012 0600,19.7,19.2
02-01-2012 0700,19.2,19.3
02-01-2012 0800,18.7,19.3
02-01-2012 0900,18.6,19.2
02-01-2012 1000,18.9,19.1
02-01-2012 1100,19.1,18.9
02-01-2012 1200,18.7,18.7
02-01-2012 1300,19,18.8
02-01-2012 1400,18.5,18.6
02-01-2012 1500,18.9,18.6
02-01-2012 1600,20.1,18.7
02-01-2012 1700,19.3,18.9
02-01-2012 1800,20.4,19.2
02-01-2012 1900,21.3,19.6
02-01-2012 2000,22.2,19.8
02-01-2012 2100,22.7,20.7
02-01-2012 2200,21.2,20.5
02-01-2012 2300,20.1,20.8
02-02-2012 0000,20.1,20.5
02-02-2012 0100,20.4,20.4
02-02-2012 0200,20.4,20.5
02-02-2012 0300,19.8,20.5
02-02-2012 0400,19.5,20.4
02-02-2012 0500,19.7,19.9
02-02-2012 0600,19.4,20
02-02-2012 0700,19,19.6
02-02-2012 0800,19.7,19.6
02-02-2012 0900,19.8,19.4
02-02-2012 1000,19.5,19.4
02-02-2012 1100,19.4,19.5
02-02-2012 1200,19.5,19.4
02-02-2012 1300,19.7,19.6
02-02-2012 1400,20.2,19.5
02-02-2012 1500,20.6,19.5
02-02-2012 1600,20.4,19.7
02-02-2012 1700,20.6,20.2
02-02-2012 1800,21.5,20.9
02-02-2012 1900,21.8,21.5
02-02-2012 2000,22.1,21.8
02-02-2012 2100,21.5,21.9
02-02-2012 2200,20.9,21.8
02-02-2012 2300,21,21.8
02-03-2012 0000,20.5,21.9
02-03-2012 0100,20.4,20.9
02-03-2012 0200,20.1,20.7
02-03-2012 0300,20.4,24.5
02-03-2012 0400,20.2,24.3
02-03-2012 0500,20.1,24.2
02-03-2012 0600,20.3,24.1
02-03-2012 0700,20.2,24
02-03-2012 0800,20.5,24
02-03-2012 0900,20.3,23.8
02-03-2012 1000,20.3,20.3
02-03-2012 1100,19.9,20.3
02-03-2012 1200,19.8,20.2
02-03-2012 1300,20,20.1
02-03-2012 1400,20.6,20.1
02-03-2012 1500,20.1,20.2
02-03-2012 1600,21.5,20.5
02-03-2012 1700,22.6,21
02-03-2012 1800,22.9,21.7
02-03-2012 1900,23.3,22.2
02-03-2012 2000,22.7,22.7
02-03-2012 2100,22.7,23.1
02-03-2012 2200,22.3,23.1
02-03-2012 2300,22.1,22.6
02-04-2012 0000,21.7,22.8
02-04-2012 0100,21.5,22.5
02-04-2012 0200,21.6,22.3
02-04-2012 0300,21.4,22.1
02-04-2012 0400,21.5,22.2
02-04-2012 0500,21.7,21.9
02-04-2012 0600,21.2,21.9
02-04-2012 0700,20.8,21.7
02-04-2012 0800,20.4,21.6
02-04-2012 0900,20.5,21.9
02-04-2012 1000,20.6,21.8
02-04-2012 1100,20.3,21.7
02-04-2012 1200,20.3,21.7
02-04-2012 1300,20.6,21.7
02-04-2012 1400,20.5,21.6
02-04-2012 1500,20.8,21.6
02-04-2012 1600,21.2,21.8
02-04-2012 1700,16.6,21.9
02-04-2012 1800,15.7,21.4
02-04-2012 1900,16.2,21.1
02-04-2012 2000,15.4,20.8
02-04-2012 2100,16,20.6
02-04-2012 2200,15.4,20.3
02-04-2012 2300,16.3,20.1
02-05-2012 0000,16.5,19.8
02-05-2012 0100,16.2,19.5
02-05-2012 0200,15.7,19.2
02-05-2012 0300,14.6,19.1
02-05-2012 0400,14,18.9
02-05-2012 0500,13.5,21.3
02-05-2012 0600,12.6,18.4
02-05-2012 0700,11.4,17.5
02-05-2012 0800,11.2,17.1
02-05-2012 0900,11.1,17.2
02-05-2012 1000,11,17.2
02-05-2012 1100,10.4,17.5
02-05-2012 1200,9.9,17.1
02-05-2012 1300,9.5,15.5
02-05-2012 1400,9,15.5
02-05-2012 1500,9.5,15.6
02-05-2012 1600,9.8,15.1
02-05-2012 1700,9.2,15.2
02-05-2012 1800,9.5,14.4
02-05-2012 1900,9.9,14.6
02-05-2012 2000,10.3,14.4
02-05-2012 2100,10.4,14.5
02-05-2012 2200,10.5,14
02-05-2012 2300,10.4,13.9
02-06-2012 0000,10.5,14.3
02-06-2012 0100,10.9,14.3
02-06-2012 0200,11.1,14
02-06-2012 0300,10.8,13.8
02-06-2012 0400,10.8,13.6
02-06-2012 0500,10.5,13.1
02-06-2012 0600,10.3,12.9
02-06-2012 0700,9.8,13
02-06-2012 0800,9.3,13
02-06-2012 0900,9.6,12.7
02-06-2012 1000,9.8,12.9
02-06-2012 1100,10.1,13
02-06-2012 1200,9.8,13.3
02-06-2012 1300,9.4,13.3
02-06-2012 1400,9.2,13.4
02-06-2012 1500,9.7,13.1
02-06-2012 1600,9.9,13
02-06-2012 1700,10.3,12.8
02-06-2012 1800,10.5,12.7
02-06-2012 1900,10.7,12.7
02-06-2012 2000,11,12.6
02-06-2012 2100,11.8,12.9
02-06-2012 2200,12.7,13.5
02-06-2012 2300,13,13.6
02-07-2012 0000,12.9,13.7
02-07-2012 0100,13,13.6
02-07-2012 0200,12.9,13.6
02-07-2012 0300,13.2,13.6
02-07-2012 0400,13.2,13.4
02-07-2012 0500,13,13.3
02-07-2012 0600,13.1,13.1
02-07-2012 0700,12.9,13.2
02-07-2012 0800,12.9,13.2
02-07-2012 0900,12.8,13.2
02-07-2012 1000,12.6,13.1
02-07-2012 1100,12.7,13
02-07-2012 1200,12.7,13.1
02-07-2012 1300,12.8,13.1
02-07-2012 1400,12.7,13.1
02-07-2012 1500,13.2,13.2
02-07-2012 1600,13.2,13.5
02-07-2012 1700,13.5,13.4
02-07-2012 1800,14.3,13.5
02-07-2012 1900,15.3,13.9
02-07-2012 2000,15.5,14
02-07-2012 2100,16,14.2
02-07-2012 2200,15.7,14.4
02-07-2012 2300,15.7,14.4
02-08-2012 0000,15.7,14.2
02-08-2012 0100,15.9,14.4
02-08-2012 0200,16,14.5
02-08-2012 0300,16.2,14.5
02-08-2012 0400,15.9,14.4
02-08-2012 0500,15.8,14.5
02-08-2012 0600,15.8,14.4
02-08-2012 0700,15.8,14.4
02-08-2012 0800,15.6,14.4
02-08-2012 0900,15.6,14.4
02-08-2012 1000,15.2,14.4
02-08-2012 1100,15.2,14.4
02-08-2012 1200,15.2,14.4
02-08-2012 1300,14.7,14.4
02-08-2012 1400,14.3,14.3
02-08-2012 1500,13.9,14.3
02-08-2012 1600,13.9,14.3
02-08-2012 1700,13.8,14.5
02-08-2012 1800,13.8,14.5
02-08-2012 1900,14.5,14.6
02-08-2012 2000,14.5,14.6
02-08-2012 2100,14.9,14.8
02-08-2012 2200,14.9,14.7
02-08-2012 2300,15.1,14.7
02-09-2012 0000,14.9,14.6
02-09-2012 0100,14.6,14.4
02-09-2012 0200,14.5,14.4
02-09-2012 0300,14.2,14.3
02-09-2012 0400,13.8,14.2
02-09-2012 0500,13.9,14
02-09-2012 0600,13.6,14
02-09-2012 0700,13,13.9
02-09-2012 0800,12.6,13.8
02-09-2012 0900,12.6,13.8
02-09-2012 1000,11.8,13.6
02-09-2012 1100,11.8,13.6
02-09-2012 1200,12,13.5
02-09-2012 1300,11.7,13.5
02-09-2012 1400,11.6,13.2
02-09-2012 1500,11.7,13
02-09-2012 1600,11.8,13
02-09-2012 1700,12.1,13.2
02-09-2012 1800,12.2,13.2
02-09-2012 1900,12.5,13.3
02-09-2012 2000,13,13.4
02-09-2012 2100,13.7,13.4
02-09-2012 2200,14.2,13.5
02-09-2012 2300,14.7,13.6
02-10-2012 0000,14.7,13.6
02-10-2012 0100,14.9,13.6
02-10-2012 0200,14.9,13.9
02-10-2012 0300,14.8,13.6
02-10-2012 0400,14.5,13.6
02-10-2012 0500,14.5,13.7
02-10-2012 0600,14.6,13.7
02-10-2012 0700,14.5,13.7
02-10-2012 0800,14.6,13.7
02-10-2012 0900,14.5,13.7
02-10-2012 1000,14.4,13.7
02-10-2012 1100,13.8,13.7
02-10-2012 1200,13.7,13.7
02-10-2012 1300,13.5,13.8
02-10-2012 1400,13.1,13.7
02-10-2012 1500,12.6,13.8
02-10-2012 1600,13.3,14
02-10-2012 1700,14,14.1
02-10-2012 1800,13.9,14.2
02-10-2012 1900,14.1,14.2
02-10-2012 2000,14.4,14.4
02-10-2012 2100,14.9,14.6
02-10-2012 2200,15.4,14.8
02-10-2012 2300,16.1,14.9
02-11-2012 0000,16,14.9
02-11-2012 0100,15.6,14.7
02-11-2012 0200,15.6,14.6
02-11-2012 0300,14.7,14.6
02-11-2012 0400,15.2,14.5
02-11-2012 0500,14.3,14.4
02-11-2012 0600,14.4,14.2
02-11-2012 0700,14.1,14.2
02-11-2012 0800,13.8,14
02-11-2012 0900,13.3,13.8
02-11-2012 1000,12.7,13.7
02-11-2012 1100,11.2,13.6
02-11-2012 1200,11,13.4
02-11-2012 1300,10.6,13.3
02-11-2012 1400,10.1,13.2
02-11-2012 1500,9.8,13.2
02-11-2012 1600,9,13.3
02-11-2012 1700,9.4,13.5
02-11-2012 1800,10.5,14
02-11-2012 1900,11.2,14.2
02-11-2012 2000,11.4,14.6
02-11-2012 2100,11.6,14.9
02-11-2012 2200,11.8,14.8
02-11-2012 2300,11.9,14.6
02-12-2012 0000,12,14.5
02-12-2012 0100,11.7,14.2
02-12-2012 0200,11.5,13.9
02-12-2012 0300,11.3,13.8
02-12-2012 0400,11,13.7
02-12-2012 0500,11.5,13.5
02-12-2012 0600,10.5,13.4
02-12-2012 0700,10.7,13.3
02-12-2012 0800,9.8,12.9
02-12-2012 0900,9.6,12.6
02-12-2012 1000,8.9,12.3
02-12-2012 1100,8.9,12
02-12-2012 1200,10.7,11.8
02-12-2012 1300,10,11.5
