dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
03-11-2025 0200,17.0,19.3
03-11-2025 0300,16.9,19.1
03-11-2025 0400,16.8,18.7
03-11-2025 0500,16.5,18.4
03-11-2025 0600,16.4,18.3
03-11-2025 0700,16.3,18.2
03-11-2025 0800,16.2,18.1
03-11-2025 0900,15.9,17.9
03-11-2025 1000,15.6,17.8
03-11-2025 1100,15.8,17.7
03-11-2025 1200,15.7,17.5
03-11-2025 1300,15.9,17.4
03-11-2025 1400,16.7,17.3
03-11-2025 1500,19.1,17.6
03-11-2025 1600,19.9,17.9
03-11-2025 1700,20.1,18.5
03-11-2025 1800,20.8,19.2
03-11-2025 1900,21.0,19.8
03-11-2025 2000,21.1,20.2
03-11-2025 2100,21.3,20.5
03-11-2025 2200,21.1,20.7
03-11-2025 2300,20.8,20.8
03-12-2025 0000,20.1,20.7
03-12-2025 0100,19.5,20.6
03-12-2025 0200,19.7,20.4
03-12-2025 0300,19.2,20.2
03-12-2025 0400,18.9,20.0
03-12-2025 0500,18.5,19.9
03-12-2025 0600,18.5,19.7
03-12-2025 0700,18.5,19.6
03-12-2025 0800,18.3,19.6
03-12-2025 0900,18.3,19.5
03-12-2025 1000,18.4,19.5
03-12-2025 1100,18.2,19.4
03-12-2025 1200,18.3,19.3
03-12-2025 1300,18.3,19.1
03-12-2025 1400,19.3,19.1
03-12-2025 1500,20.4,19.3
03-12-2025 1600,21.4,19.8
03-12-2025 1700,21.8,20.2
03-12-2025 1800,22.4,20.7
03-12-2025 1900,22.5,21.3
03-12-2025 2000,22.5,21.7
03-12-2025 2100,22.6,21.9
03-12-2025 2200,22.4,22.2
03-12-2025 2300,22.0,22.2
03-13-2025 0000,21.4,22.1
03-13-2025 0100,20.8,21.9
03-13-2025 0200,20.8,21.7
03-13-2025 0300,20.6,21.5
03-13-2025 0400,20.3,21.4
03-13-2025 0500,20.2,21.3
03-13-2025 0600,20.8,21.3
03-13-2025 0700,20.3,21.3
03-13-2025 0800,19.9,21.1
03-13-2025 0900,20.5,21.1
03-13-2025 1000,19.4,21.1
03-13-2025 1100,20.3,21.0
03-13-2025 1200,19.4,20.8
03-13-2025 1300,19.0,20.4
03-13-2025 1400,18.8,20.4
03-13-2025 1500,20.0,20.6
03-13-2025 1600,21.6,21.0
03-13-2025 1700,23.6,21.9
03-13-2025 1800,23.0,22.6
03-13-2025 1900,22.6,23.2
03-13-2025 2000,23.3,23.7
03-13-2025 2100,23.1,23.9
03-13-2025 2200,22.2,24.4
03-13-2025 2300,21.5,24.1
03-14-2025 0000,20.6,24.0
03-14-2025 0100,20.4,23.7
03-14-2025 0200,20.4,23.5
03-14-2025 0300,20.6,23.3
03-14-2025 0400,20.6,23.0
03-14-2025 0500,20.7,22.6
03-14-2025 0600,20.5,22.3
03-14-2025 0700,20.6,22.2
03-14-2025 0800,20.9,22.0
03-14-2025 0900,20.5,21.9
03-14-2025 1000,20.6,21.8
03-14-2025 1100,20.3,21.7
03-14-2025 1200,20.9,21.7
03-14-2025 1300,21.3,21.7
03-14-2025 1400,21.1,21.7
03-14-2025 1500,22.9,21.9
03-14-2025 1600,23.2,22.2
03-14-2025 1700,23.9,22.8
03-14-2025 1800,23.6,23.4
03-14-2025 1900,23.8,24.0
03-14-2025 2000,23.7,24.4
03-14-2025 2100,24.0,24.7
03-14-2025 2200,23.2,24.8
03-14-2025 2300,23.0,24.7
03-15-2025 0000,21.8,24.1
03-15-2025 0100,21.4,24.0
03-15-2025 0200,21.0,23.7
03-15-2025 0300,20.0,23.4
03-15-2025 0400,19.9,23.2
03-15-2025 0500,19.8,23.1
03-15-2025 0600,19.7,23.1
03-15-2025 0700,20.1,22.7
03-15-2025 0800,20.6,22.5
03-15-2025 0900,20.7,22.3
03-15-2025 1000,21.0,22.1
03-15-2025 1100,21.1,21.9
03-15-2025 1200,20.8,22.0
03-15-2025 1300,19.3,22.2
03-15-2025 1400,21.3,22.1
03-15-2025 1500,23.2,22.0
03-15-2025 1600,23.5,22.2
03-15-2025 1700,24.2,22.6
03-15-2025 1800,25.6,23.1
03-15-2025 1900,26.4,23.7
03-15-2025 2000,27.0,24.1
03-15-2025 2100,27.7,24.0
03-15-2025 2200,28.3,23.9
03-15-2025 2300,28.2,23.5
03-16-2025 0000,27.6,23.1
03-16-2025 0100,25.9,22.7
03-16-2025 0200,24.5,22.4
03-16-2025 0300,24.3,22.0
03-16-2025 0400,23.4,22.0
03-16-2025 0500,22.2,21.8
03-16-2025 0600,20.8,21.8
03-16-2025 0700,20.1,21.6
03-16-2025 0800,21.2,21.3
03-16-2025 0900,20.1,20.8
03-16-2025 1000,19.4,20.5
03-16-2025 1100,18.3,20.2
03-16-2025 1200,16.6,19.9
03-16-2025 1300,16.6,19.9
03-16-2025 1400,16.5,19.8
03-16-2025 1500,18.1,20.1
03-16-2025 1600,19.7,20.4
03-16-2025 1700,20.2,20.9
03-16-2025 1800,20.6,21.4
03-16-2025 1900,20.5,21.8
03-16-2025 2000,20.8,22.2
03-16-2025 2100,20.9,22.3
03-16-2025 2200,21.4,22.4
03-16-2025 2300,20.8,22.3
03-17-2025 0000,20.1,22.1
03-17-2025 0100,19.0,21.8
03-17-2025 0200,18.9,21.6
03-17-2025 0300,18.6,21.1
03-17-2025 0400,18.2,21.0
03-17-2025 0500,17.9,20.8
03-17-2025 0600,19.1,20.7
03-17-2025 0700,19.1,20.4
03-17-2025 0800,18.6,20.2
03-17-2025 0900,17.3,19.8
03-17-2025 1000,15.3,19.7
03-17-2025 1100,16.5,19.5
03-17-2025 1200,16.3,19.3
03-17-2025 1300,17.0,19.3
03-17-2025 1400,19.1,19.6
03-17-2025 1500,20.7,19.9
03-17-2025 1600,21.7,20.2
03-17-2025 1700,22.1,20.7
03-17-2025 1800,22.4,21.4
03-17-2025 1900,22.7,21.9
03-17-2025 2000,22.9,22.4
03-17-2025 2100,22.3,22.5
03-17-2025 2200,22.4,22.6
03-17-2025 2300,22.1,22.4
03-18-2025 0000,21.3,22.0
03-18-2025 0100,20.5,21.6
03-18-2025 0200,20.4,21.3
03-18-2025 0300,20.3,21.0
03-18-2025 0400,20.0,20.8
03-18-2025 0500,19.9,20.6
03-18-2025 0600,19.8,20.4
03-18-2025 0700,19.9,20.2
03-18-2025 0800,19.8,20.0
03-18-2025 0900,19.8,19.8
03-18-2025 1000,19.8,19.7
03-18-2025 1100,19.8,19.6
03-18-2025 1200,19.8,19.6
03-18-2025 1300,19.7,19.5
03-18-2025 1400,20.5,19.5
03-18-2025 1500,21.2,19.8
03-18-2025 1600,21.6,20.3
03-18-2025 1700,22.3,21.0
03-18-2025 1800,22.5,21.6
03-18-2025 1900,22.9,22.1
03-18-2025 2000,22.9,22.5
03-18-2025 2100,22.6,22.8
03-18-2025 2200,22.4,23.0
03-18-2025 2300,21.8,23.0
03-19-2025 0000,21.3,22.8
03-19-2025 0100,20.8,22.4
03-19-2025 0200,20.7,22.1
03-19-2025 0300,20.6,22.0
03-19-2025 0400,20.4,21.7
03-19-2025 0500,20.5,21.5
03-19-2025 0600,20.4,21.5
03-19-2025 0700,20.3,21.5
03-19-2025 0800,20.3,21.3
03-19-2025 0900,20.2,21.2
03-19-2025 1000,20.0,21.0
03-19-2025 1100,20.0,21.0
03-19-2025 1200,20.6,20.9
03-19-2025 1300,20.4,20.8
03-19-2025 1400,20.8,20.7
03-19-2025 1500,21.3,21.1
03-19-2025 1600,22.0,21.2
03-19-2025 1700,22.6,21.7
03-19-2025 1800,24.4,22.5
03-19-2025 1900,24.0,23.2
03-19-2025 2000,25.4,23.7
03-19-2025 2100,26.1,23.8
03-19-2025 2200,26.0,23.9
03-19-2025 2300,24.8,24.1
03-20-2025 0000,22.8,23.9
03-20-2025 0100,21.3,23.7
03-20-2025 0200,21.1,23.4
03-20-2025 0300,23.6,23.0
03-20-2025 0400,23.4,21.7
03-20-2025 0500,21.7,21.1
03-20-2025 0600,20.5,20.6
03-20-2025 0700,18.8,20.1
03-20-2025 0800,17.6,19.7
03-20-2025 0900,16.1,19.2
03-20-2025 1000,15.3,18.9
03-20-2025 1100,14.8,18.3
03-20-2025 1200,14.4,17.5
03-20-2025 1300,14.0,17.1
03-20-2025 1400,14.0,16.6
03-20-2025 1500,13.9,16.8
03-20-2025 1600,14.5,16.6
03-20-2025 1700,14.9,17.3
03-20-2025 1800,15.8,17.5
03-20-2025 1900,16.6,18.3
03-20-2025 2000,17.6,18.3
03-20-2025 2100,17.7,18.4
03-20-2025 2200,17.5,19.1
03-20-2025 2300,17.7,19.2
03-21-2025 0000,17.2,19.2
03-21-2025 0100,15.9,19.0
03-21-2025 0200,15.8,18.6
03-21-2025 0300,15.9,18.4
03-21-2025 0400,16.1,18.0
03-21-2025 0500,16.0,17.8
03-21-2025 0600,16.1,17.6
03-21-2025 0700,16.1,17.4
03-21-2025 0800,16.5,17.3
03-21-2025 0900,16.3,17.1
03-21-2025 1000,16.5,17.0
03-21-2025 1100,15.9,16.9
03-21-2025 1200,16.1,16.7
03-21-2025 1300,16.8,16.5
03-21-2025 1400,18.7,16.7
03-21-2025 1500,19.2,17.1
03-21-2025 1600,19.6,17.3
03-21-2025 1700,20.1,18.0
03-21-2025 1800,20.2,18.6
03-21-2025 1900,20.6,19.2
03-21-2025 2000,20.7,19.7
03-21-2025 2100,20.9,20.0
03-21-2025 2200,21.0,20.3
03-21-2025 2300,20.9,20.5
03-22-2025 0000,20.4,20.4
03-22-2025 0100,19.8,20.2
03-22-2025 0200,19.6,19.9
03-22-2025 0300,19.7,19.8
03-22-2025 0400,19.7,19.5
03-22-2025 0500,19.6,19.3
03-22-2025 0600,19.6,19.3
03-22-2025 0700,19.3,19.2
03-22-2025 0800,18.9,19.1
03-22-2025 0900,18.9,19.0
03-22-2025 1000,18.9,19.0
03-22-2025 1100,18.8,19.0
03-22-2025 1200,19.0,18.9
03-22-2025 1300,19.2,18.7
03-22-2025 1400,20.4,19.0
03-22-2025 1500,21.7,18.9
03-22-2025 1600,22.4,19.5
03-22-2025 1700,23.0,20.5
03-22-2025 1800,23.0,21.1
03-22-2025 1900,23.4,21.8
03-22-2025 2000,22.8,22.3
03-22-2025 2100,22.9,22.4
03-22-2025 2200,22.6,22.7
03-22-2025 2300,22.3,22.6
03-23-2025 0000,21.7,22.5
03-23-2025 0100,20.9,22.4
03-23-2025 0200,20.8,22.3
03-23-2025 0300,20.7,22.1
03-23-2025 0400,20.8,21.9
03-23-2025 0500,21.2,21.7
03-23-2025 0600,20.8,21.6
03-23-2025 0700,20.6,21.4
03-23-2025 0800,20.5,21.3
03-23-2025 0900,20.6,21.1
03-23-2025 1000,20.7,21.1
03-23-2025 1100,21.3,21.0
03-23-2025 1200,20.9,21.0
03-23-2025 1300,20.9,21.0
03-23-2025 1400,21.5,21.1
03-23-2025 1500,22.5,21.3
03-23-2025 1600,23.0,21.5
03-23-2025 1700,23.4,22.1
03-23-2025 1800,23.6,22.7
03-23-2025 1900,23.4,23.3
03-23-2025 2000,23.2,23.5
03-23-2025 2100,24.0,23.7
03-23-2025 2200,23.4,23.8
03-23-2025 2300,22.9,23.9
03-24-2025 0000,22.5,23.8
03-24-2025 0100,21.8,23.6
03-24-2025 0200,21.8,23.3
03-24-2025 0300,21.8,23.1
03-24-2025 0400,21.5,22.9
03-24-2025 0500,21.6,22.8
03-24-2025 0600,22.0,22.7
03-24-2025 0700,21.8,22.7
03-24-2025 0800,21.7,22.7
03-24-2025 0900,21.4,22.7
03-24-2025 1000,21.7,22.6
03-24-2025 1100,21.8,22.6
03-24-2025 1200,21.5,22.6
03-24-2025 1300,21.1,22.5
03-24-2025 1400,21.7,22.5
03-24-2025 1500,22.4,22.5
03-24-2025 1600,21.7,22.5
03-24-2025 1700,22.7,22.7
03-24-2025 1800,23.0,23.3
03-24-2025 1900,22.7,23.5
03-24-2025 2000,23.7,23.8
03-24-2025 2100,24.1,24.5
03-24-2025 2200,23.7,24.9
03-24-2025 2300,23.5,25.1
03-25-2025 0000,22.7,25.4
03-25-2025 0100,21.4,25.4
03-25-2025 0200,21.2,25.2
03-25-2025 0300,21.1,25.0
03-25-2025 0400,21.0,24.7
03-25-2025 0500,20.9,24.0
03-25-2025 0600,20.5,23.8
03-25-2025 0700,20.4,23.4
03-25-2025 0800,20.5,23.2
03-25-2025 0900,20.5,23.2
03-25-2025 1000,20.3,23.3
03-25-2025 1100,20.4,23.2
03-25-2025 1200,20.7,23.0
03-25-2025 1300,20.7,22.7
03-25-2025 1400,21.4,22.7
03-25-2025 1500,22.2,23.3
03-25-2025 1600,23.2,23.7
03-25-2025 1700,24.3,24.2
03-25-2025 1800,25.3,25.0
03-25-2025 1900,25.9,25.5
03-25-2025 2000,24.6,25.6
03-25-2025 2100,23.3,26.3
03-25-2025 2200,23.4,27.2
03-25-2025 2300,23.6,27.4
03-26-2025 0000,22.8,27.4
03-26-2025 0100,22.1,27.7
03-26-2025 0200,21.9,27.3
03-26-2025 0300,22.1,26.8
03-26-2025 0400,22.3,26.2
03-26-2025 0500,22.0,25.8
03-26-2025 0600,21.9,25.3
03-26-2025 0700,21.7,24.7
03-26-2025 0800,21.5,24.4
03-26-2025 0900,21.5,24.2
03-26-2025 1000,21.4,24.1
03-26-2025 1100,21.4,24.0
03-26-2025 1200,21.7,23.8
03-26-2025 1300,21.9,23.7
03-26-2025 1400,22.3,23.7
03-26-2025 1500,23.6,24.0
03-26-2025 1600,23.7,24.4
03-26-2025 1700,23.8,24.2
03-26-2025 1800,22.5,24.6
03-26-2025 1900,22.3,24.6
03-26-2025 2000,22.3,24.4
03-26-2025 2100,22.1,24.3
03-26-2025 2200,21.4,24.2
03-26-2025 2300,21.3,24.2
03-27-2025 0000,21.2,24.1
03-27-2025 0100,20.8,23.8
03-27-2025 0200,20.7,23.5
03-27-2025 0300,19.9,23.1
03-27-2025 0400,20.3,22.9
03-27-2025 0500,20.2,22.8
03-27-2025 0600,20.8,22.6
03-27-2025 0700,21.2,22.6
03-27-2025 0800,21.2,22.5
03-27-2025 0900,20.9,22.5
03-27-2025 1000,21.3,22.3
03-27-2025 1100,21.0,21.8
03-27-2025 1200,21.3,22.1
03-27-2025 1300,21.4,22.2
03-27-2025 1400,21.9,22.0
03-27-2025 1500,22.3,22.2
03-27-2025 1600,22.2,22.1
03-27-2025 1700,21.5,22.2
03-27-2025 1800,20.6,22.1
03-27-2025 1900,21.5,22.0
03-27-2025 2000,19.9,21.9
03-27-2025 2100,19.9,21.9
03-27-2025 2200,19.7,21.8
03-27-2025 2300,19.9,21.7
03-28-2025 0000,20.1,21.6
03-28-2025 0100,19.6,21.1
03-28-2025 0200,18.8,20.6
03-28-2025 0300,19.2,20.8
03-28-2025 0400,20.3,20.5
03-28-2025 0500,19.9,20.5
03-28-2025 0600,19.1,20.3
03-28-2025 0700,17.5,20.4
03-28-2025 0800,17.4,20.5
03-28-2025 0900,19.5,20.4
03-28-2025 1000,19.1,20.4
03-28-2025 1100,19.7,20.3
03-28-2025 1200,20.1,20.3
03-28-2025 1300,20.2,20.2
03-28-2025 1400,20.4,20.3
03-28-2025 1500,21.4,20.5
03-28-2025 1600,21.9,21.1
03-28-2025 1700,22.5,21.5
03-28-2025 1800,24.1,21.8
03-28-2025 1900,23.8,22.3
03-28-2025 2000,22.6,22.6
03-28-2025 2100,22.0,23.0
03-28-2025 2200,23.0,23.0
03-28-2025 2300,22.7,23.2
03-29-2025 0000,22.2,23.1
03-29-2025 0100,21.8,23.2
03-29-2025 0200,21.6,23.1
03-29-2025 0300,21.7,23.0
03-29-2025 0400,21.7,22.8
03-29-2025 0500,21.6,22.7
03-29-2025 0600,21.6,22.5
03-29-2025 0700,21.7,22.4
03-29-2025 0800,21.7,22.3
03-29-2025 0900,22.2,22.3
03-29-2025 1000,22.2,22.2
03-29-2025 1100,22.1,22.2
03-29-2025 1200,21.9,22.1
03-29-2025 1300,21.8,22.0
03-29-2025 1400,22.0,22.0
03-29-2025 1500,22.4,22.1
03-29-2025 1600,23.2,22.4
03-29-2025 1700,24.4,22.8
03-29-2025 1800,24.5,23.2
03-29-2025 1900,24.9,23.7
03-29-2025 2000,25.1,24.2
03-29-2025 2100,25.1,24.5
03-29-2025 2200,25.0,24.7
03-29-2025 2300,24.0,24.8
03-30-2025 0000,23.7,24.8
03-30-2025 0100,23.0,24.7
03-30-2025 0200,22.7,24.4
03-30-2025 0300,22.7,24.3
03-30-2025 0400,22.5,24.2
03-30-2025 0500,22.7,24.0
03-30-2025 0600,23.1,23.9
03-30-2025 0700,23.3,23.9
03-30-2025 0800,23.3,23.8
03-30-2025 0900,23.0,23.8
03-30-2025 1000,22.9,23.8
03-30-2025 1100,22.8,23.8
03-30-2025 1200,22.8,23.8
03-30-2025 1300,22.9,23.8
03-30-2025 1400,23.4,23.8
03-30-2025 1500,24.2,23.8
03-30-2025 1600,24.5,24.1
03-30-2025 1700,24.9,24.4
03-30-2025 1800,25.0,24.8
03-30-2025 1900,25.2,25.4
03-30-2025 2000,25.3,25.8
03-30-2025 2100,25.0,25.9
03-30-2025 2200,25.2,26.1
03-30-2025 2300,24.6,26.1
03-31-2025 0000,24.2,26.3
03-31-2025 0100,23.4,26.3
03-31-2025 0200,23.3,26.3
03-31-2025 0300,23.3,26.3
03-31-2025 0400,23.4,26.2
03-31-2025 0500,23.6,26.1
03-31-2025 0600,23.6,25.9
03-31-2025 0700,23.9,25.6
03-31-2025 0800,23.8,25.5
03-31-2025 0900,23.6,25.4
03-31-2025 1000,23.4,25.4
03-31-2025 1100,23.4,25.3
03-31-2025 1200,23.6,25.2
03-31-2025 1300,23.8,25.1
03-31-2025 1400,23.9,25.1
03-31-2025 1500,24.5,25.1
03-31-2025 1600,24.9,25.2
03-31-2025 1700,26.1,25.6
03-31-2025 1800,26.5,26.2
03-31-2025 1900,26.3,26.7
03-31-2025 2000,26.2,27.2
03-31-2025 2100,26.2,27.4
03-31-2025 2200,25.8,27.7
03-31-2025 2300,25.2,28.0
